"FIPS","GeoName","LandingPageLink","DownloadLink"
"37103","Jones","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37105","Lee","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37107","Lenoir","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37109","Lincoln","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37111","McDowell","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37113","Macon","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37115","Madison","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37117","Martin","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37119","Mecklenburg","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37121","Mitchell","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37123","Montgomery","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37125","Moore","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37127","Nash","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37129","New Hanover","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37131","Northampton","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37133","Onslow","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37135","Orange","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37137","Pamlico","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37139","Pasquotank","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37141","Pender","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37143","Perquimans","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37145","Person","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37147","Pitt","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37149","Polk","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37151","Randolph","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37153","Richmond","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37155","Robeson","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37157","Rockingham","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37159","Rowan","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37161","Rutherford","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37163","Sampson","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37165","Scotland","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37167","Stanly","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37169","Stokes","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37171","Surry","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37173","Swain","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37175","Transylvania","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37177","Tyrrell","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37179","Union","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37181","Vance","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37183","Wake","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37185","Warren","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37187","Washington","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37189","Watauga","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37191","Wayne","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37193","Wilkes","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37195","Wilson","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37197","Yadkin","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"37199","Yancey","https://www.nconemap.gov/datasets/parcels-polygons","https://services.nconemap.gov/ncom-parcels-dd.htm"
"56001","Albany","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa5","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56003","Big Horn","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa6","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56005","Campbell","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa7","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56007","Carbon","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa8","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56009","Converse","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa9","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56011","Crook","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa10","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56013","Fremont","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa11","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56015","Goshen","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa12","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56017","Hot Springs","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa13","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56019","Johnson","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa14","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56021","Laramie","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa15","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56023","Lincoln","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa16","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56025","Natrona","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa17","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56027","Niobrara","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa18","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56029","Park","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa19","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56031","Platte","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa20","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56033","Sheridan","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa21","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56035","Sublette","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa22","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56037","Sweetwater","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa23","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56039","Teton","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa24","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56041","Uinta","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa25","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56043","Washakie","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa26","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"56045","Weston","https://www.arcgis.com/apps/webappviewer/index.html?id=4bb9a66f7287402b8f650aa9f21d3fa27","https://ptd.wyo.gov/parcels/Wyoming_Parcels.zip"
"48001","Anderson","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34448","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48001_vector.zip"
"48003","Andrews","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34449","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48003_vector.zip"
"48005","Angelina","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34450","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48005_vector.zip"
"48007","Aransas","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34451","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48007_vector.zip"
"48009","Archer","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34452","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48009_vector.zip"
"48011","Armstrong","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34453","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48011_vector.zip"
"48013","Atascosa","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34454","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48013_vector.zip"
"48015","Austin","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34455","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48015_vector.zip"
"48017","Bailey","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34456","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48017_vector.zip"
"48019","Bandera","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34457","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48019_vector.zip"
"48021","Bastrop","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34458","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48021_vector.zip"
"48023","Baylor","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34459","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48023_vector.zip"
"48025","Bee","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34460","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48025_vector.zip"
"48027","Bell","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34461","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48027_vector.zip"
"48029","Bexar","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34462","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48029_vector.zip"
"48031","Blanco","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34463","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48031_vector.zip"
"48033","Borden","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34464","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48033_vector.zip"
"48035","Bosque","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34465","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48035_vector.zip"
"48037","Bowie","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34466","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48037_vector.zip"
"48039","Brazoria","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34467","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48039_vector.zip"
"48041","Brazos","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34468","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48041_vector.zip"
"48043","Brewster","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34469","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48043_vector.zip"
"48047","Brooks","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34470","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48047_vector.zip"
"48049","Brown","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34471","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48049_vector.zip"
"48051","Burleson","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34472","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48051_vector.zip"
"48053","Burnet","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34473","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48053_vector.zip"
"48055","Caldwell","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34474","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48055_vector.zip"
"48057","Calhoun","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34475","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48057_vector.zip"
"48059","Callahan","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34476","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48059_vector.zip"
"48061","Cameron","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34477","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48061_vector.zip"
"48063","Camp","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34478","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48063_vector.zip"
"48065","Carson","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34479","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48065_vector.zip"
"48067","Cass","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34480","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48067_vector.zip"
"48073","Cherokee","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34481","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48073_vector.zip"
"48075","Childress","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34482","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48075_vector.zip"
"48079","Cochran","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34483","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48079_vector.zip"
"48081","Coke","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34484","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48081_vector.zip"
"48085","Collin","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34485","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48085_vector.zip"
"48087","Collingsworth","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34486","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48087_vector.zip"
"48089","Colorado","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34487","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48089_vector.zip"
"48091","Comal","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34488","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48091_vector.zip"
"48093","Comanche","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34489","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48093_vector.zip"
"48095","Concho","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34490","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48095_vector.zip"
"48097","Cooke","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34491","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48097_vector.zip"
"48099","Coryell","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34492","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48099_vector.zip"
"48103","Crane","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34493","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48103_vector.zip"
"48107","Crosby","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34494","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48107_vector.zip"
"48109","Culberson","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34495","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48109_vector.zip"
"48111","Dallam","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34496","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48111_vector.zip"
"48113","Dallas","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34497","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48113_vector.zip"
"48117","Deaf Smith","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34498","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48117_vector.zip"
"48119","Delta","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34499","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48119_vector.zip"
"48121","Denton","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34500","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48121_vector.zip"
"48123","DeWitt","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34501","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48123_vector.zip"
"48125","Dickens","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34502","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48125_vector.zip"
"48127","Dimmit","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34503","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48127_vector.zip"
"48131","Duval","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34504","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48131_vector.zip"
"48133","Eastland","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34505","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48133_vector.zip"
"48135","Ector","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34506","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48135_vector.zip"
"48137","Edwards","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34507","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48137_vector.zip"
"48139","Ellis","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34508","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48139_vector.zip"
"48141","El Paso","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34509","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48141_vector.zip"
"48143","Erath","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34510","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48143_vector.zip"
"48145","Falls","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34511","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48145_vector.zip"
"48147","Fannin","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34512","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48147_vector.zip"
"48149","Fayette","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34513","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48149_vector.zip"
"48151","Fisher","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34514","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48151_vector.zip"
"48153","Floyd","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34515","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48153_vector.zip"
"48155","Foard","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34516","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48155_vector.zip"
"48157","Fort Bend","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34517","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48157_vector.zip"
"48159","Franklin","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34518","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48159_vector.zip"
"48161","Freestone","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34519","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48161_vector.zip"
"48165","Gaines","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34520","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48165_vector.zip"
"48167","Galveston","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34521","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48167_vector.zip"
"48171","Gillespie","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34522","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48171_vector.zip"
"48173","Glasscock","https://data.tnris.org/collection/2679b514-bb7b-409f-97f3-ee3879f34523","https://s3.amazonaws.com/data.tnris.org/2679b514-bb7b-409f-97f3-ee3879f34448/resources/stratmap19-landparcels_48173_vector.zip"
